Fecha_Inicial,Fecha_Fin,Latitud,Longitud,Comuna,Dia_Habil,Turno,Zona,Uso,Sexo,Casco_Conductor,Tipo_Distraccion,Cantidad_Ocupantes,Uso_Casco
2022-10-25 09:05:18,2022-10-25 09:07:26,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:07:26,2022-10-25 09:09:27,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 09:09:27,2022-10-25 09:16:16,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,2,Si
2022-10-25 09:16:17,2022-10-25 09:20:51,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 09:20:51,2022-10-25 09:21:05,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Particular,Femenino,Si,Ninguno,1,Si
2022-10-25 09:21:06,2022-10-25 09:22:29,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Comercial,Masculino,Si,Celular,1,Si
2022-10-25 09:22:30,2022-10-25 09:22:42,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 09:22:43,2022-10-25 09:27:11,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 09:27:12,2022-10-25 09:29:08,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:29:09,2022-10-25 09:29:17,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Particular,Masculino,Si,Celular,1,Si
2022-10-25 09:29:17,2022-10-25 09:30:58,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:30:58,2022-10-25 09:33:06,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Particular,Femenino,Si,Ninguno,1,Si
2022-10-25 09:33:06,2022-10-25 09:33:29,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:33:29,2022-10-25 09:35:17,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:35:19,2022-10-25 09:35:35,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:35:35,2022-10-25 09:37:54,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Comercial,Masculino,Si,Celular,1,Si
2022-10-25 09:37:54,2022-10-25 09:48:36,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:48:36,2022-10-25 09:50:45,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:50:46,2022-10-25 09:59:32,-34.5025614,-58.4819801,0,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:28:21,2022-10-25 15:33:49,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:33:49,2022-10-25 15:36:33,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:36:33,2022-10-25 15:38:04,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:38:05,2022-10-25 15:42:41,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:42:42,2022-10-25 15:54:34,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:54:36,2022-10-25 15:56:13,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:56:14,2022-10-25 16:00:29,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 16:00:30,2022-10-25 16:11:05,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,2,Si
2022-10-25 16:11:06,2022-10-25 16:15:42,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Comercial,Masculino,Si,Celular,1,Si
2022-10-25 16:15:42,2022-10-25 16:17:42,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:17:43,2022-10-25 16:20:01,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 16:20:02,2022-10-25 16:26:16,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,2,Si
2022-10-25 16:26:17,2022-10-25 16:28:06,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:33:49,2022-10-25 15:36:33,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:36:33,2022-10-25 15:38:04,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:38:05,2022-10-25 15:42:41,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:42:42,2022-10-25 15:54:34,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:54:36,2022-10-25 15:56:13,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:56:14,2022-10-25 16:00:29,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 16:00:30,2022-10-25 16:11:05,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,2,Si
2022-10-25 16:11:06,2022-10-25 16:15:42,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Comercial,Masculino,Si,Celular,1,Si
2022-10-25 16:15:42,2022-10-25 16:17:42,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:17:43,2022-10-25 16:20:01,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 16:20:02,2022-10-25 16:26:16,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,2,Si
2022-10-25 16:26:17,2022-10-25 16:28:06,-34.5025614,-58.4819801,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:05:51,2022-10-25 09:06:23,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:31:26,2022-10-25 09:37:29,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Comercial,Masculino,No,Ninguno,1,No
2022-10-25 09:37:31,2022-10-25 09:37:47,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,2,Si
2022-10-25 09:37:31,2022-10-25 09:37:47,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,2,Si
2022-10-25 09:37:49,2022-10-25 09:43:57,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:43:58,2022-10-25 09:48:14,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Celular,1,Si
2022-10-25 09:06:25,2022-10-25 09:11:25,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 09:48:16,2022-10-25 09:49:21,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,No,Ninguno,1,No
2022-10-25 09:11:26,2022-10-25 09:11:39,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:49:22,2022-10-25 09:51:12,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:11:41,2022-10-25 09:12:57,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,2,Si
2022-10-25 09:51:19,2022-10-25 09:51:28,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:12:59,2022-10-25 09:13:25,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:51:29,2022-10-25 09:53:04,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:13:25,2022-10-25 09:16:34,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 09:53:06,2022-10-25 09:53:27,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Comercial,Masculino,Si,Celular,1,Si
2022-10-25 09:16:36,2022-10-25 09:18:55,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:53:28,2022-10-25 09:53:36,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:19:03,2022-10-25 09:19:17,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:53:36,2022-10-25 09:54:53,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,No,Celular,1,No
2022-10-25 09:19:18,2022-10-25 09:20:33,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:54:54,2022-10-25 09:56:40,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Comercial,Masculino,No,Celular,1,No
2022-10-25 09:20:35,2022-10-25 09:22:41,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Femenino,Si,Celular,1,Si
2022-10-25 09:56:42,2022-10-25 09:58:31,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Comercial,Masculino,Si,Celular,1,Si
2022-10-25 09:22:42,2022-10-25 09:23:52,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Comercial,Masculino,No,Ninguno,1,No
2022-10-25 09:58:32,2022-10-25 10:00:42,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:23:54,2022-10-25 09:24:04,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 10:00:50,2022-10-25 10:01:00,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:24:05,2022-10-25 09:25:46,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:25:47,2022-10-25 09:27:21,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:27:22,2022-10-25 09:27:29,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:27:38,2022-10-25 09:27:46,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 09:31:26,2022-10-25 09:37:29,-34.6040661,-58.3871824,1,Habil,Mañana,Centro,Comercial,Masculino,No,Ninguno,1,No
2022-10-27 15:27:59,2022-10-27 15:32:22,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 08:47:04,2022-10-27 09:02:30,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:32:24,2022-10-27 15:32:33,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 09:02:32,2022-10-27 09:02:42,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 15:32:38,2022-10-27 15:33:29,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 09:02:44,2022-10-27 09:03:16,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,No,Ninguno,1,No
2022-10-27 15:33:31,2022-10-27 15:35:22,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,2,Si
2022-10-27 09:03:17,2022-10-27 09:04:42,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Femenino,Si,Ninguno,1,Si
2022-10-27 15:35:23,2022-10-27 15:35:34,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 09:04:44,2022-10-27 09:04:55,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 15:35:35,2022-10-27 15:38:19,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 09:04:55,2022-10-27 09:05:02,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Femenino,Si,Ninguno,1,Si
2022-10-27 15:38:20,2022-10-27 15:42:19,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Comercial,Masculino,No,Ninguno,1,No
2022-10-27 09:05:08,2022-10-27 09:09:42,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:42:21,2022-10-27 15:45:13,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Celular,1,Si
2022-10-27 09:09:44,2022-10-27 09:11:12,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Comercial,Masculino,No,Ninguno,1,No
2022-10-27 15:45:14,2022-10-27 15:46:44,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Comercial,Masculino,No,Celular,1,No
2022-10-27 09:11:13,2022-10-27 09:14:40,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 15:46:46,2022-10-27 15:47:34,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,2,No
2022-10-27 09:14:42,2022-10-27 09:15:03,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 09:15:04,2022-10-27 09:16:21,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:47:40,2022-10-27 15:49:12,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Comercial,Masculino,No,Ninguno,1,No
2022-10-27 09:16:21,2022-10-27 09:16:34,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:49:13,2022-10-27 15:49:22,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Comercial,Masculino,Si,Celular,1,Si
2022-10-27 09:16:36,2022-10-27 09:16:47,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:49:24,2022-10-27 15:50:25,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 09:16:49,2022-10-27 09:24:20,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:50:28,2022-10-27 15:53:28,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 09:24:26,2022-10-27 09:24:33,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:53:29,2022-10-27 15:55:05,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,SD,Si,Ninguno,1,Si
2022-10-27 09:24:35,2022-10-27 09:28:39,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 15:55:05,2022-10-27 15:56:44,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,No,Ninguno,1,No
2022-10-27 09:28:40,2022-10-27 09:32:53,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Comercial,Masculino,Si,Celular,1,Si
2022-10-27 15:56:46,2022-10-27 15:57:12,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 09:32:54,2022-10-27 09:33:25,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Comercial,Masculino,No,Ninguno,1,No
2022-10-27 15:57:14,2022-10-27 15:57:42,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 09:33:25,2022-10-27 09:34:54,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,No,Celular,1,No
2022-10-27 15:57:46,2022-10-27 15:58:29,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Comercial,Masculino,No,Celular,1,No
2022-10-27 09:34:55,2022-10-27 09:37:49,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 15:58:31,2022-10-27 16:00:34,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 09:37:51,2022-10-27 09:40:06,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 16:00:35,2022-10-27 16:01:55,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,2,No
2022-10-27 09:40:08,2022-10-27 09:41:42,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,No,Celular,1,No
2022-10-27 16:01:56,2022-10-27 16:02:26,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 09:41:48,2022-10-27 09:43:21,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 16:02:27,2022-10-27 16:03:42,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 09:43:21,2022-10-27 09:43:30,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 16:03:44,2022-10-27 16:06:53,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Femenino,Si,Ninguno,1,Si
2022-10-27 09:43:32,2022-10-27 09:46:31,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 16:06:55,2022-10-27 16:07:10,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 09:46:32,2022-10-27 09:46:47,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 16:07:10,2022-10-27 16:07:34,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Femenino,Si,Ninguno,1,Si
2022-10-27 09:46:49,2022-10-27 09:51:31,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 16:08:21,2022-10-27 16:08:36,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 09:51:32,2022-10-27 09:53:26,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Celular,1,Si
2022-10-27 16:08:36,2022-10-27 16:08:52,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,2,No
2022-10-27 09:53:28,2022-10-27 09:54:36,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,No,Ninguno,1,No
2022-10-27 16:08:53,2022-10-27 16:10:21,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 09:54:36,2022-10-27 09:55:11,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Femenino,Si,Ninguno,1,Si
2022-10-27 16:10:23,2022-10-27 16:10:41,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 09:55:16,2022-10-27 09:55:25,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Comercial,Masculino,No,Celular,1,No
2022-10-27 16:10:42,2022-10-27 16:12:05,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Comercial,Masculino,No,Celular,1,No
2022-10-27 09:55:25,2022-10-27 09:57:58,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 16:12:05,2022-10-27 16:12:32,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,No,Ninguno,1,No
2022-10-27 09:57:59,2022-10-27 09:59:59,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 16:12:33,2022-10-27 16:12:42,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 10:00:01,2022-10-27 10:01:47,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Comercial,Masculino,No,Ninguno,1,No
2022-10-27 16:12:44,2022-10-27 16:12:51,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,2,Si
2022-10-27 10:01:49,2022-10-27 10:01:55,-34.6757181,-58.3718345,0,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 16:12:57,2022-10-27 16:15:21,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Femenino,Si,Ninguno,1,Si
2022-10-27 16:15:22,2022-10-27 16:18:24,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 16:18:25,2022-10-27 16:18:34,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Celular,1,Si
2022-10-27 16:18:37,2022-10-27 16:22:10,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 16:22:12,2022-10-27 16:26:00,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,No,Ninguno,1,No
2022-10-27 16:26:01,2022-10-27 16:28:29,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Celular,1,Si
2022-10-27 16:28:30,2022-10-27 16:30:35,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Comercial,Masculino,No,Celular,1,No
2022-10-27 16:30:36,2022-10-27 16:30:52,-34.6757181,-58.3718345,0,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:28:32,2022-10-27 15:30:10,-34.5745309,-58.4360903,14,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,2,Si
2022-10-27 08:57:26,2022-10-27 09:07:17,-34.5745309,-58.4360903,14,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,2,Si
2022-10-27 15:30:12,2022-10-27 15:30:38,-34.5745309,-58.4360903,14,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,2,No
2022-10-27 09:07:17,2022-10-27 09:10:59,-34.5745309,-58.4360903,14,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,2,Si
2022-10-27 15:30:38,2022-10-27 15:31:38,-34.5745309,-58.4360903,14,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 09:11:00,2022-10-27 09:40:12,-34.5745309,-58.4360903,14,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:31:40,2022-10-27 15:33:25,-34.5745309,-58.4360903,14,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 09:40:13,2022-10-27 09:45:17,-34.5745309,-58.4360903,14,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:33:25,2022-10-27 15:35:02,-34.5745309,-58.4360903,14,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 09:45:17,2022-10-27 09:46:52,-34.5745309,-58.4360903,14,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:35:04,2022-10-27 15:35:50,-34.5745309,-58.4360903,14,Habil,Tarde,Norte,Particular,Masculino,Si,Celular,1,Si
2022-10-27 09:46:53,2022-10-27 09:47:19,-34.5745309,-58.4360903,14,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:35:51,2022-10-27 15:39:16,-34.5745309,-58.4360903,14,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 09:47:19,2022-10-27 09:51:46,-34.5745309,-58.4360903,14,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:39:16,2022-10-27 15:48:40,-34.5745309,-58.4360903,14,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 09:51:47,2022-10-27 09:52:36,-34.5745309,-58.4360903,14,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:48:41,2022-10-27 15:49:00,-34.5745309,-58.4360903,14,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 09:52:36,2022-10-27 09:57:23,-34.5745309,-58.4360903,14,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:49:01,2022-10-27 15:51:04,-34.5745309,-58.4360903,14,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:51:04,2022-10-27 15:52:00,-34.5745309,-58.4360903,14,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:52:00,2022-10-27 15:52:15,-34.5745309,-58.4360903,14,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:52:15,2022-10-27 15:53:43,-34.5745309,-58.4360903,14,Habil,Tarde,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-27 15:53:44,2022-10-27 15:55:36,-34.5745309,-58.4360903,14,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-27 15:55:36,2022-10-27 15:57:31,-34.5745309,-58.4360903,14,Habil,Tarde,Norte,Comercial,Masculino,Si,Celular,1,Si
